temperature;humidity;wind_speed;wind_gust;daily_ra;monthly_ra;yearly_ra;uv_0_11;date
91.0;52.0;0.0;2.5;0.0;1.05;16.71;12;2018-06-23T17:45:00+00:00
86.9;63.0;1.1;2.5;0.0;1.05;16.71;4;2018-06-23T14:15:00+00:00
81.1;72.0;0.2;0.0;0.0;1.05;16.71;1;2018-06-23T11:15:00+00:00
74.7;85.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-23T06:45:00+00:00
75.6;8.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-23T05:15:00+00:00
75.9;78.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-23T04:45:00+00:00
76.8;74.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-23T03:40:00+00:00
78.8;68.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-23T02:10:00+00:00
87.6;54.0;1.3;0.0;0.0;1.05;16.71;1;2018-06-22T22:45:00+00:00
92.1;47.0;3.6;0.0;0.0;1.05;16.71;3;2018-06-22T21:15:00+00:00
93.0;48.0;2.7;4.9;0.0;1.05;16.71;4;2018-06-22T18:45:00+00:00
89.2;59.0;0.2;0.0;0.0;1.05;16.71;4;2018-06-22T15:45:00+00:00
86.7;63.0;2.0;2.5;0.0;1.05;16.71;9;2018-06-22T14:45:00+00:00
83.1;77.0;0.0;7.4;0.0;1.05;16.71;2;2018-06-22T11:40:00+00:00
82.6;77.0;1.1;0.0;0.0;1.05;16.71;1;2018-06-22T11:15:00+00:00
79.2;76.0;0.0;0.0;0.0;1.05;16.71;1;2018-06-22T10:45:00+00:00
71.2;98.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-22T08:45:00+00:00
71.4;98.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-22T08:15:00+00:00
72.0;97.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-22T07:40:00+00:00
72.5;96.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-22T07:15:00+00:00
75.2;9.0;0.0;0.0;0.0;1.05;16.71;0;2018-06-22T04:45:00+00:00
76.6;93.0;0.0;0.0;0.01;1.05;16.71;0;2018-06-22T02:15:00+00:00
80.1;83.0;0.2;0.0;0.0;1.04;16.7;0;2018-06-22T00:45:00+00:00
82.6;79.0;0.0;0.0;0.0;1.04;16.7;1;2018-06-21T23:15:00+00:00
85.6;72.0;0.0;0.0;0.0;1.04;16.7;2;2018-06-21T20:45:00+00:00
89.1;64.0;0.0;2.5;0.0;1.04;16.7;5;2018-06-21T18:40:00+00:00
89.2;67.0;0.0;0.0;0.0;1.04;16.7;2;2018-06-21T17:45:00+00:00
92.8;48.0;0.0;0.0;0.0;1.04;16.7;12;2018-06-21T16:15:00+00:00
92.7;51.0;4.5;2.5;0.0;1.04;16.7;11;2018-06-21T15:45:00+00:00
92.7;5.0;0.0;0.0;0.0;1.04;16.7;6;2018-06-21T15:15:00+00:00
76.1;92.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T04:45:00+00:00
76.3;92.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T04:10:00+00:00
75.9;93.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T03:40:00+00:00
76.3;94.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T03:10:00+00:00
77.5;91.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T02:15:00+00:00
79.2;86.0;0.0;0.0;0.0;1.04;16.7;0;2018-06-21T01:15:00+00:00
79.7;82.0;0.0;2.5;0.0;1.04;16.7;0;2018-06-21T00:45:00+00:00
83.5;68.0;0.0;2.5;0.0;1.04;16.7;2;2018-06-20T22:15:00+00:00
90.0;64.0;0.0;2.5;0.0;1.04;16.7;3;2018-06-20T20:45:00+00:00
90.9;6.0;0.0;2.5;0.0;1.04;16.7;7;2018-06-20T20:15:00+00:00
90.1;64.0;0.0;0.0;0.0;1.04;16.7;3;2018-06-20T19:45:00+00:00
75.6;95.0;0.0;2.5;0.21;1.02;16.68;1;2018-06-11T11:15:00+00:00
72.3;99.0;0.0;0.0;0.21;1.02;16.68;1;2018-06-11T10:45:00+00:00
68.2;99.0;0.0;0.0;0.21;1.02;16.68;0;2018-06-11T08:45:00+00:00
68.4;99.0;0.0;0.0;0.21;1.02;16.68;0;2018-06-11T07:15:00+00:00
68.9;99.0;0.0;0.0;0.21;1.02;16.68;0;2018-06-11T06:15:00+00:00
69.1;98.0;0.0;2.5;0.05;0.85;16.51;0;2018-06-11T03:45:00+00:00
77.0;79.0;1.8;4.9;0.0;0.08;15.74;0;2018-06-11T02:15:00+00:00
80.8;72.0;2.7;2.5;0.0;0.08;15.74;0;2018-06-11T01:40:00+00:00
81.9;69.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-11T00:10:00+00:00
88.2;57.0;0.0;2.5;0.0;0.08;15.74;3;2018-06-10T20:45:00+00:00
89.1;54.0;0.0;0.0;0.0;0.08;15.74;4;2018-06-10T20:15:00+00:00
82.8;7.0;0.0;4.9;0.0;0.08;15.74;3;2018-06-10T12:45:00+00:00
69.8;96.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-10T10:15:00+00:00
67.5;98.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-10T08:40:00+00:00
68.5;97.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-10T07:15:00+00:00
72.9;88.0;0.4;0.0;0.0;0.08;15.74;0;2018-06-10T04:15:00+00:00
74.3;83.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-10T03:15:00+00:00
74.8;83.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-10T02:45:00+00:00
87.6;57.0;0.0;2.5;0.0;0.08;15.74;6;2018-06-09T20:15:00+00:00
86.4;61.0;3.6;2.5;0.0;0.08;15.74;6;2018-06-09T14:40:00+00:00
70.2;95.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T10:15:00+00:00
67.6;98.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T08:15:00+00:00
68.0;98.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T07:45:00+00:00
68.4;97.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T07:15:00+00:00
70.5;93.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T05:15:00+00:00
70.9;91.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T04:45:00+00:00
71.8;89.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-09T04:15:00+00:00
77.5;78.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-08T23:45:00+00:00
88.2;45.0;1.3;0.0;0.0;0.08;15.74;3;2018-06-08T20:45:00+00:00
87.8;53.0;0.0;2.5;0.0;0.08;15.74;3;2018-06-08T20:15:00+00:00
84.2;6.0;2.7;0.0;0.0;0.08;15.74;8;2018-06-08T14:45:00+00:00
81.0;72.0;5.1;4.9;0.0;0.08;15.74;4;2018-06-08T13:10:00+00:00
69.6;93.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-08T05:15:00+00:00
69.6;92.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-08T04:45:00+00:00
72.3;83.0;0.0;0.0;0.0;0.08;15.74;0;2018-06-08T02:15:00+00:00
83.8;56.0;0.0;4.9;0.0;0.08;15.74;3;2018-06-07T20:45:00+00:00
30.2;60.0;2.5;2.5;0.0;2.86;49.57;1;2019-12-19T13:25:00+00:00
26.6;76.0;0.0;0.0;0.0;2.86;49.57;0;2019-12-19T10:25:00+00:00
27.5;77.0;0.0;0.0;0.0;2.86;49.57;0;2019-12-19T08:55:00+00:00
29.3;70.0;0.0;0.0;0.0;2.86;49.57;0;2019-12-19T07:25:00+00:00
30.2;73.0;0.0;0.0;0.0;2.86;49.57;0;2019-12-19T05:25:00+00:00
41.0;53.0;0.2;2.5;0.0;2.86;49.57;0;2019-12-18T23:25:00+00:00
37.0;52.0;0.0;0.0;0.0;2.86;49.57;1;2019-12-18T13:55:00+00:00
34.7;59.0;2.9;4.9;0.0;2.86;49.57;1;2019-12-18T13:25:00+00:00
43.0;67.0;4.3;4.9;0.0;2.86;49.57;0;2019-12-18T06:25:00+00:00
46.9;75.0;1.3;2.5;0.3;2.86;49.57;0;2019-12-18T02:55:00+00:00
64.2;93.0;1.8;2.5;0.2;2.76;49.48;1;2019-12-17T19:25:00+00:00
63.0;98.0;2.7;4.9;0.2;2.76;49.48;1;2019-12-17T18:25:00+00:00
63.0;98.0;1.8;2.5;0.17;2.73;49.44;1;2019-12-17T15:55:00+00:00
61.3;99.0;1.8;4.9;0.07;2.63;49.35;0;2019-12-17T13:55:00+00:00
57.7;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-17T12:25:00+00:00
57.6;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-17T11:55:00+00:00
57.4;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-17T08:55:00+00:00
57.2;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-17T08:25:00+00:00
57.2;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-17T07:25:00+00:00
59.4;90.0;2.7;4.9;0.0;2.56;49.28;0;2019-12-17T02:55:00+00:00
68.4;57.0;1.8;2.5;0.0;2.56;49.28;1;2019-12-16T20:55:00+00:00
46.9;87.0;0.2;2.5;0.0;2.56;49.28;2;2019-12-16T14:25:00+00:00
37.2;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T11:25:00+00:00
37.2;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T10:25:00+00:00
37.6;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T09:55:00+00:00
38.1;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T09:25:00+00:00
38.5;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T05:55:00+00:00
38.8;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T04:25:00+00:00
40.6;96.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-16T02:55:00+00:00
45.7;84.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-15T23:55:00+00:00
50.4;74.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-15T22:55:00+00:00
55.0;55.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-15T21:56:00+00:00
58.8;50.0;1.1;2.5;0.0;2.56;49.28;2;2019-12-15T18:55:00+00:00
53.2;62.0;2.7;4.9;0.0;2.56;49.28;3;2019-12-15T15:55:00+00:00
49.8;69.0;0.0;0.0;0.0;2.56;49.28;2;2019-12-15T14:55:00+00:00
35.1;99.0;0.0;0.0;0.0;2.56;49.28;1;2019-12-15T13:20:00+00:00
36.5;99.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-15T07:55:00+00:00
39.4;98.0;0.0;0.0;0.0;2.56;49.28;0;2019-12-15T05:25:00+00:00
40.8;97.0;0.0;0.0;0.11;2.56;49.28;0;2019-12-15T04:55:00+00:00
44.6;89.0;0.0;0.0;0.11;2.56;49.28;0;2019-12-15T03:25:00+00:00
50.0;72.0;1.1;2.5;0.11;2.56;49.28;0;2019-12-15T01:25:00+00:00
52.3;87.0;2.5;2.5;0.11;2.56;49.28;1;2019-12-14T20:51:00+00:00
54.0;85.0;6.7;12.3;0.11;2.56;49.28;2;2019-12-14T18:55:00+00:00
53.2;86.0;2.7;4.9;0.11;2.56;49.28;3;2019-12-14T18:25:00+00:00
51.1;91.0;0.0;0.0;0.11;2.56;49.28;3;2019-12-14T16:55:00+00:00
42.4;99.0;0.2;2.5;0.11;2.56;49.28;1;2019-12-14T13:55:00+00:00
42.3;99.0;0.0;0.0;0.11;2.56;49.28;1;2019-12-14T13:25:00+00:00
42.8;99.0;0.0;0.0;0.0;2.46;49.17;0;2019-12-14T05:56:00+00:00
45.0;99.0;0.0;0.0;1.11;2.17;48.89;0;2019-12-14T00:55:00+00:00
44.2;99.0;0.0;0.0;0.48;1.55;48.26;0;2019-12-13T20:55:00+00:00
42.1;99.0;0.0;0.0;0.32;1.38;48.09;1;2019-12-13T18:55:00+00:00
38.1;99.0;0.0;0.0;0.18;1.24;47.95;1;2019-12-13T16:55:00+00:00
36.3;99.0;0.0;0.0;0.11;1.17;47.88;1;2019-12-13T15:25:00+00:00
35.6;97.0;1.1;2.5;0.02;1.09;47.8;0;2019-12-13T12:25:00+00:00
37.4;83.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-13T10:25:00+00:00
37.8;82.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-13T09:25:00+00:00
37.2;81.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-13T08:25:00+00:00
37.9;66.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-13T02:55:00+00:00
37.6;71.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-13T02:25:00+00:00
38.3;61.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-12T22:55:00+00:00
42.6;50.0;0.4;2.5;0.0;1.06;47.78;1;2019-12-12T21:25:00+00:00
43.5;48.0;0.0;0.0;0.0;1.06;47.78;1;2019-12-12T20:25:00+00:00
44.4;46.0;0.9;2.5;0.0;1.06;47.78;2;2019-12-12T19:25:00+00:00
44.4;46.0;0.0;0.0;0.0;1.06;47.78;2;2019-12-12T18:55:00+00:00
40.8;51.0;5.1;7.4;0.0;1.06;47.78;4;2019-12-12T16:25:00+00:00
29.1;84.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-12T11:55:00+00:00
28.0;96.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-12T07:55:00+00:00
28.6;93.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-12T06:25:00+00:00
29.1;93.0;0.0;0.0;0.0;1.06;47.78;0;2019-12-12T05:25:00+00:00
31.8;88.0;0.0;0.0;0.32;1.06;47.78;0;2019-12-12T02:55:00+00:00
34.0;83.0;0.0;0.0;0.32;1.06;47.78;0;2019-12-12T01:55:00+00:00
35.1;81.0;0.0;0.0;0.32;1.06;47.78;0;2019-12-12T00:55:00+00:00
41.9;57.0;0.0;0.0;0.32;1.06;47.78;0;2019-12-11T21:55:00+00:00
45.3;57.0;0.0;0.0;0.32;1.06;47.78;2;2019-12-11T19:25:00+00:00
45.7;52.0;0.0;0.0;0.32;1.06;47.78;2;2019-12-11T18:55:00+00:00
43.0;57.0;0.0;0.0;0.32;1.06;47.78;3;2019-12-11T15:55:00+00:00
40.5;64.0;2.5;4.9;0.32;1.06;47.78;2;2019-12-11T14:55:00+00:00
35.4;84.0;0.2;2.5;0.32;1.06;47.78;0;2019-12-11T13:55:00+00:00
38.8;99.0;0.0;0.0;0.32;1.06;47.78;0;2019-12-11T11:25:00+00:00
43.0;99.0;0.0;0.0;0.13;0.87;47.59;0;2019-12-11T07:25:00+00:00
45.3;99.0;0.0;0.0;0.12;0.86;47.57;0;2019-12-11T06:25:00+00:00
46.2;99.0;0.0;0.0;0.02;0.77;47.48;0;2019-12-11T05:20:00+00:00
47.8;99.0;0.0;0.0;0.07;0.66;47.37;0;2019-12-11T03:55:00+00:00
53.8;86.0;8.9;9.8;0.0;0.59;47.3;0;2019-12-11T00:55:00+00:00
71.1;87.0;1.3;2.5;0.0;0.59;47.3;1;2019-12-10T20:25:00+00:00
69.6;80.0;1.3;2.5;0.0;0.59;47.3;1;2019-12-10T17:55:00+00:00
64.0;90.0;1.1;2.5;0.0;0.59;47.3;1;2019-12-10T13:55:00+00:00
62.1;95.0;1.3;2.5;0.0;0.59;47.3;0;2019-12-10T10:55:00+00:00
62.2;95.0;4.0;4.9;0.0;0.59;47.3;0;2019-12-10T09:25:00+00:00
60.8;96.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-10T08:25:00+00:00
60.1;96.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-10T07:55:00+00:00
60.1;93.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-10T03:55:00+00:00
59.9;92.0;0.4;2.5;0.0;0.59;47.3;0;2019-12-10T02:55:00+00:00
59.2;94.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-10T00:25:00+00:00
47.5;93.0;5.6;7.4;0.0;0.59;47.3;2;2019-12-09T15:55:00+00:00
46.2;92.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-09T14:55:00+00:00
45.3;92.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-09T14:25:00+00:00
45.5;85.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-09T04:55:00+00:00
45.3;87.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-09T04:25:00+00:00
48.4;69.0;5.1;7.4;0.0;0.59;47.3;0;2019-12-08T23:25:00+00:00
49.8;62.0;2.9;4.9;0.0;0.59;47.3;0;2019-12-08T21:55:00+00:00
50.4;59.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-08T19:55:00+00:00
50.7;57.0;0.0;0.0;0.0;0.59;47.3;2;2019-12-08T19:25:00+00:00
28.2;97.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T11:55:00+00:00
29.3;93.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T09:55:00+00:00
30.9;91.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T07:55:00+00:00
32.4;87.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T06:55:00+00:00
34.7;86.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T04:25:00+00:00
40.3;80.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-08T00:25:00+00:00
41.9;69.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-07T23:55:00+00:00
49.1;60.0;6.7;7.4;0.0;0.59;47.3;3;2019-12-07T16:55:00+00:00
43.9;82.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-07T12:55:00+00:00
38.8;94.0;0.2;2.5;0.0;0.59;47.3;0;2019-12-07T09:25:00+00:00
45.5;87.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-07T04:55:00+00:00
47.5;80.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-07T02:25:00+00:00
52.7;66.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T23:55:00+00:00
55.4;55.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T21:20:00+00:00
55.4;52.0;0.9;2.5;0.0;0.59;47.3;1;2019-12-06T18:25:00+00:00
51.4;64.0;0.0;0.0;0.0;0.59;47.3;2;2019-12-06T17:25:00+00:00
49.1;70.0;1.8;2.5;0.0;0.59;47.3;2;2019-12-06T16:55:00+00:00
43.0;75.0;0.0;0.0;0.0;0.59;47.3;3;2019-12-06T15:55:00+00:00
40.6;80.0;2.7;4.9;0.0;0.59;47.3;2;2019-12-06T15:25:00+00:00
36.5;89.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-06T14:25:00+00:00
28.9;94.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T10:55:00+00:00
30.7;93.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T08:25:00+00:00
34.2;83.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T04:25:00+00:00
37.9;78.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-06T01:55:00+00:00
54.0;41.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-05T21:25:00+00:00
56.5;32.0;3.4;4.9;0.0;0.59;47.3;2;2019-12-05T18:55:00+00:00
54.1;36.0;2.9;4.9;0.0;0.59;47.3;2;2019-12-05T17:25:00+00:00
34.7;85.0;0.9;2.5;0.0;0.59;47.3;1;2019-12-05T13:20:00+00:00
32.2;92.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-05T07:25:00+00:00
33.1;93.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-05T06:25:00+00:00
36.0;88.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-05T04:25:00+00:00
43.7;75.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-05T00:25:00+00:00
50.7;55.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-04T22:50:00+00:00
54.5;46.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-04T21:55:00+00:00
55.8;42.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-04T21:20:00+00:00
56.3;40.0;2.0;2.5;0.0;0.59;47.3;1;2019-12-04T20:55:00+00:00
55.8;40.0;0.0;0.0;0.0;0.59;47.3;2;2019-12-04T19:55:00+00:00
50.7;47.0;1.8;2.5;0.0;0.59;47.3;3;2019-12-04T16:25:00+00:00
45.9;53.0;3.4;4.9;0.0;0.59;47.3;2;2019-12-04T14:55:00+00:00
44.4;56.0;1.3;2.5;0.0;0.59;47.3;2;2019-12-04T14:25:00+00:00
33.3;86.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-04T12:55:00+00:00
40.1;75.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-04T08:55:00+00:00
39.9;88.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-04T08:25:00+00:00
41.9;80.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-04T00:26:00+00:00
42.3;82.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T23:55:00+00:00
45.7;71.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T22:25:00+00:00
50.5;54.0;1.1;2.5;0.0;0.59;47.3;1;2019-12-03T20:55:00+00:00
34.0;84.0;0.0;0.0;0.0;0.59;47.3;1;2019-12-03T12:55:00+00:00
32.9;91.0;2.0;2.5;0.0;0.59;47.3;0;2019-12-03T10:50:00+00:00
33.1;90.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T10:25:00+00:00
36.3;88.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T05:55:00+00:00
38.5;84.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T04:55:00+00:00
40.8;74.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-03T01:25:00+00:00
43.5;67.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-02T23:25:00+00:00
48.0;55.0;2.5;4.9;0.0;0.59;47.3;2;2019-12-02T19:25:00+00:00
48.9;54.0;5.1;7.4;0.0;0.59;47.3;1;2019-12-02T17:56:00+00:00
44.4;73.0;1.8;2.5;0.0;0.59;47.3;2;2019-12-02T13:55:00+00:00
43.3;76.0;1.1;2.5;0.0;0.59;47.3;1;2019-12-02T13:25:00+00:00
39.0;99.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-02T12:25:00+00:00
44.8;98.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-02T07:55:00+00:00
45.1;99.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-02T07:25:00+00:00
46.0;99.0;0.0;0.0;0.0;0.59;47.3;0;2019-12-02T06:25:00+00:00
49.1;99.0;0.0;0.0;0.59;0.59;47.3;0;2019-12-02T02:25:00+00:00
48.9;99.0;0.0;0.0;0.59;0.59;47.3;0;2019-12-02T01:25:00+00:00
58.5;99.0;0.2;2.5;0.59;0.59;47.3;0;2019-12-01T20:55:00+00:00
57.2;99.0;2.7;4.9;0.59;0.59;47.3;2;2019-12-01T18:25:00+00:00
52.3;99.0;0.0;0.0;0.59;0.59;47.3;1;2019-12-01T16:55:00+00:00
46.6;99.0;0.4;2.5;0.32;0.32;47.03;0;2019-12-01T12:25:00+00:00
45.5;99.0;0.0;0.0;0.41;3.6;46.71;0;2019-12-01T04:55:00+00:00
46.0;99.0;0.0;0.0;0.4;3.59;46.7;0;2019-12-01T01:55:00+00:00
47.1;99.0;0.0;0.0;0.19;3.38;46.49;0;2019-11-30T22:55:00+00:00
47.5;99.0;0.0;0.0;0.17;3.35;46.46;1;2019-11-30T16:25:00+00:00
46.4;99.0;0.0;0.0;0.14;3.33;46.44;2;2019-11-30T15:25:00+00:00
47.7;94.0;0.0;0.0;0.0;3.19;46.3;1;2019-11-30T13:55:00+00:00
47.3;87.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T11:25:00+00:00
47.5;86.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T10:55:00+00:00
47.7;84.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T09:25:00+00:00
48.2;80.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T05:25:00+00:00
48.6;74.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T03:25:00+00:00
50.5;67.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-30T00:25:00+00:00
55.8;43.0;0.0;0.0;0.0;3.19;46.3;2;2019-11-29T18:55:00+00:00
55.6;39.0;2.7;4.9;0.0;3.19;46.3;2;2019-11-29T18:25:00+00:00
52.5;50.0;1.3;2.5;0.0;3.19;46.3;4;2019-11-29T16:55:00+00:00
34.7;89.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-29T10:55:00+00:00
34.7;88.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-29T10:25:00+00:00
34.9;89.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-29T09:55:00+00:00
36.0;85.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-29T08:55:00+00:00
41.4;67.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-29T04:55:00+00:00
49.1;58.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T23:25:00+00:00
49.8;59.0;1.3;2.5;0.0;3.19;46.3;0;2019-11-28T22:55:00+00:00
55.2;51.0;0.9;2.5;0.0;3.19;46.3;1;2019-11-28T20:55:00+00:00
55.9;48.0;2.0;2.5;0.0;3.19;46.3;1;2019-11-28T20:25:00+00:00
56.3;46.0;4.3;7.4;0.0;3.19;46.3;2;2019-11-28T19:55:00+00:00
56.8;43.0;0.2;2.5;0.0;3.19;46.3;2;2019-11-28T19:25:00+00:00
40.8;90.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T11:55:00+00:00
42.4;87.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T10:55:00+00:00
44.4;77.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T09:55:00+00:00
45.9;78.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T09:25:00+00:00
45.5;74.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T08:55:00+00:00
48.7;83.0;0.0;0.0;0.0;3.19;46.3;0;2019-11-28T06:25:00+00:00
57.0;95.0;0.0;0.0;0.24;3.19;46.3;0;2019-11-28T03:25:00+00:00
58.8;99.0;0.0;0.0;0.24;3.19;46.3;0;2019-11-28T01:55:00+00:00
59.7;99.0;0.2;2.5;0.24;3.19;46.3;0;2019-11-28T00:55:00+00:00
61.7;94.0;0.0;0.0;0.24;3.19;46.3;0;2019-11-27T22:25:00+00:00
59.7;93.0;2.5;2.5;0.24;3.19;46.3;1;2019-11-27T20:55:00+00:00
52.0;99.0;0.2;2.5;0.24;3.19;46.3;2;2019-11-27T17:25:00+00:00
47.7;94.0;0.0;0.0;0.0;2.95;46.06;0;2019-11-27T09:55:00+00:00
52.7;84.0;0.0;0.0;0.0;2.95;46.06;0;2019-11-27T00:26:00+00:00
53.4;83.0;0.0;0.0;0.0;2.95;46.06;0;2019-11-26T23:55:00+00:00
61.5;58.0;2.0;2.5;0.0;2.95;46.06;1;2019-11-26T20:55:00+00:00
63.3;55.0;1.8;2.5;0.0;2.95;46.06;2;2019-11-26T18:55:00+00:00
60.6;57.0;4.9;4.9;0.0;2.95;46.06;4;2019-11-26T16:50:00+00:00
59.7;61.0;4.0;4.9;0.0;2.95;46.06;4;2019-11-26T16:25:00+00:00
47.8;80.0;0.0;0.0;0.0;2.95;46.06;2;2019-11-26T14:25:00+00:00
45.0;79.0;0.0;0.0;0.0;2.95;46.06;2;2019-11-26T13:55:00+00:00
36.3;99.0;0.0;0.0;0.0;2.95;46.06;0;2019-11-26T07:25:00+00:00
